committee_id,committee_name,candidate_id,candidate_name,candidate_office,candidate_district,candidate_state,beginning_image_number,calculated_candidate_share,communication_date,public_distribution_date,disbursement_date,disbursement_amount,purpose_description,report_year,file_number,amendment_indicator,receipt_date,payee_name,payee_state,sb_image_num,sub_id,link_id,sb_link_id,number_of_candidates,pdf_url
C30001051,AMERICANS FOR PROSPERITY,H8IN09032,"HILL, BARON PAUL",H,09,IN,10931412147,6220.00,2010-10-08 00:00:00,2010-10-08 00:00:00,2010-10-08 00:00:00,6220.00,PLACEMENT OF 'NIC BUS TOUR COLUMBUS',2010,497749,N,2010-10-09 00:00:00,KONJOLKA MEDIA,MA,10931412149,4101320101130339464,4101220101130216526,4101320101130334673,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931412149
C30001143,AMERICAS MAJORITY,P80003338,"OBAMA, BARACK",P,00,US,28039830835,357.00,2008-09-10 00:00:00,2008-09-10 00:00:00,2008-08-18 00:00:00,357.00,,2008,,N,2008-09-10 00:00:00,LALEY 105.5 KDLS,IA,28039830839,1091020100004597370,1091020080000626265,1091120080000626741,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039830839
C30001788,AMERICAN HOSPITAL ASSOCIATION,H8IN09032,"HILL, BARON PAUL",H,09,IN,12971112628,121312.78,2010-04-05 00:00:00,2010-04-05 00:00:00,2010-03-31 00:00:00,121312.78,TV ADVERTISING & PRODUCTION OF NOTES,2010,778556,N,2012-04-16 00:00:00,GMMB,DC,12971112630,4041820121154872618,4041620121154802676,4041820121154872133,1,https://docquery.fec.gov/cgi-bin/fecimg/?12971112630
C30001051,AMERICANS FOR PROSPERITY,H0AR01109,"CAUSEY, CHAD",H,01,AR,10931703495,129025.00,2010-10-19 00:00:00,2010-10-19 00:00:00,2010-10-15 00:00:00,129025.00,PLACEMENT OF 'YES MAN' TV AD,2010,508279,N,2010-10-20 00:00:00,KONJOLKA MEDIA,MA,10931703497,4102820101130922219,4102120101130592311,4102820101130921188,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931703497
C30001051,AMERICANS FOR PROSPERITY,H0AR01109,"CAUSEY, CHAD",H,01,AR,10931775064,35235.00,2010-10-28 00:00:00,2010-10-28 00:00:00,2010-10-27 00:00:00,35235.00,PLACEMENT OF 'YES MAN' TV AD,2010,513999,N,2010-10-29 00:00:00,MENTZER MEDIA SERVICES INC.,MD,10931775066,4110320101131120004,4102920101130940118,4110320101131119574,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931775066
C30001051,AMERICANS FOR PROSPERITY,H0AR01109,"CAUSEY, CHAD",H,01,AR,10931761161,18769.00,2010-10-22 00:00:00,2010-10-22 00:00:00,2010-10-21 00:00:00,18769.00,PLACEMENT OF 'YES MAN' RADIO SPOT,2010,511237,N,2010-10-23 00:00:00,CAMPAIGN NOW LLC,WI,10931761163,4102820101130922226,4102520101130696202,4102820101130922083,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931761163
C30001838,FAITH & FREEDOM COALITION,H0MI01088,"BENISHEK, DANIEL J",H,01,MI,10931763831,9544.91,2010-10-25 00:00:00,2010-10-25 00:00:00,2010-10-25 00:00:00,209988.00,RADIO ADS US V THEM AND SOME GET IT,2010,511784,N,2010-10-26 00:00:00,ADVOCACY INK,VA,10931763833,4102820101130922242,4121020101132443888,4102820101130922093,22,https://docquery.fec.gov/cgi-bin/fecimg/?10931763833
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039864806,9997.00,2008-10-15 00:00:00,2008-10-15 00:00:00,2008-10-10 00:00:00,9997.00,,2008,,N,2008-10-15 00:00:00,STEVENS REED CURCIO & POTHOLM,VA,28039864810,1091020100004598343,1101620080000632949,1101720080000633633,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039864810
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039864806,204747.00,2008-10-15 00:00:00,2008-10-15 00:00:00,2008-10-10 00:00:00,204747.00,,2008,,N,2008-10-15 00:00:00,CROSSROADS MEDIA,VA,28039864810,1091020100004598342,1101620080000632949,1101720080000633632,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039864810
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039892419,186240.00,2008-10-21 00:00:00,2008-10-21 00:00:00,2008-10-20 00:00:00,186240.00,,2008,,N,2008-10-23 00:00:00,CROSSROADS MEDIA,VA,28039892423,1091020100004598718,1102320080000635128,1103120080000637403,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039892423
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039912861,10508.00,2008-09-23 00:00:00,2008-09-23 00:00:00,2008-09-22 00:00:00,10508.00,,2008,,A,2008-11-04 00:00:00,STEVENS REED CURCIO & POTHOLM,VA,28039912865,1091020100004599494,1110520080000638363,1111020080000639459,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039912865
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039851302,185395.00,2008-10-07 00:00:00,2008-10-07 00:00:00,2008-10-03 00:00:00,185395.00,,2008,,N,2008-10-08 00:00:00,CROSSROADS MEDIA,VA,28039851306,1091020100004598014,1100920080000631336,1101020080000631597,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039851306
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,29030050926,67608.00,2008-09-30 00:00:00,2008-09-30 00:00:00,2008-09-25 00:00:00,67608.00,,2008,,A,2009-03-12 00:00:00,CROSSROADS MEDIA,VA,29030050929,1091020100004595826,1031320090000655738,1031620090000655836,1,https://docquery.fec.gov/cgi-bin/fecimg/?29030050929
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,29030050932,67608.00,2008-10-03 00:00:00,2008-10-03 00:00:00,2008-10-03 00:00:00,67608.00,,2008,,A,2009-03-12 00:00:00,CROSSROADS MEDIA,VA,29030050935,1091020100004595824,1031320090000655734,1031620090000655840,1,https://docquery.fec.gov/cgi-bin/fecimg/?29030050935
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,29030050932,10000.00,2008-10-03 00:00:00,2008-10-03 00:00:00,2008-10-02 00:00:00,10000.00,,2008,,A,2009-03-12 00:00:00,STEVENS REED CURCIO & POTHOLM,VA,29030050935,1091020100004595825,1031320090000655734,1031620090000655841,1,https://docquery.fec.gov/cgi-bin/fecimg/?29030050935
C30001101,US CHAMBER OF COMMERCE,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039902872,50000.00,2008-10-23 00:00:00,2008-10-23 00:00:00,2008-09-29 00:00:00,50000.00,,2008,,N,2008-10-27 00:00:00,SCOTT HOWELL & CO,TX,28039902875,1091020100004599112,1102820080000636666,1103120080000637517,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039902875
C30000756,FREEDOM'S WATCH INC,H8NM01224,"HEINRICH, MARTIN",H,01,NM,28039912861,135217.00,2008-09-23 00:00:00,2008-09-23 00:00:00,2008-09-22 00:00:00,135217.00,,2008,,A,2008-11-04 00:00:00,CROSSROADS MEDIA,VA,28039912865,1091020100004599493,1110520080000638363,1111020080000639458,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039912865
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039892777,12100.00,2008-10-23 00:00:00,2008-10-23 00:00:00,2008-10-20 00:00:00,12100.00,,2008,,N,2008-10-23 00:00:00,MCCARTHY MARCUS HENNINGS LTD,DC,28039892781,1091020100004598720,1102320080000635130,1103120080000637402,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039892781
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039892777,186000.00,2008-10-23 00:00:00,2008-10-23 00:00:00,2008-10-20 00:00:00,186000.00,,2008,,N,2008-10-23 00:00:00,CROSSROADS MEDIA,VA,28039892781,1091020100004598719,1102320080000635130,1103120080000637401,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039892781
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039942231,106805.00,2008-09-30 00:00:00,2008-09-30 00:00:00,2008-09-25 00:00:00,106805.00,,2008,,A,2008-12-05 00:00:00,CROSSROADS MEDIA,VA,28039942235,1091020100004599733,1120820080000642528,1121120080000643294,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039942235
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039942175,9095.00,2008-09-24 00:00:00,2008-09-24 00:00:00,2008-09-22 00:00:00,9095.00,,2008,,A,2008-12-05 00:00:00,MCCARTHY MARCUS HENNINGS LTD,DC,28039942179,1091020100004599719,1120820080000642494,1121120080000643262,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039942179
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039842627,106805.00,2008-09-30 00:00:00,2008-09-30 00:00:00,2008-09-25 00:00:00,106805.00,,2008,,N,2008-09-30 00:00:00,CROSSROADS MEDIA,VA,28039842631,1091020100004597763,1093020080000629973,1100120080000630094,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039842631
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039864785,175537.00,2008-10-15 00:00:00,2008-10-15 00:00:00,2008-10-10 00:00:00,175537.00,,2008,,N,2008-10-15 00:00:00,CROSSROADS MEDIA,VA,28039864789,1091020100004598340,1101620080000632935,1102020080000633790,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039864789
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039912798,106805.00,2008-09-30 00:00:00,2008-09-30 00:00:00,2008-09-25 00:00:00,106805.00,,2008,,A,2008-11-04 00:00:00,CROSSROADS MEDIA,VA,28039912802,1091020100004599476,1110520080000638319,1111020080000639449,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039912802
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039903514,204720.00,2008-10-28 00:00:00,2008-10-28 00:00:00,2008-10-27 00:00:00,204720.00,,2008,,N,2008-10-28 00:00:00,CROSSROADS MEDIA,VA,28039903518,1091020100004599116,1102820080000636717,1103120080000637518,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039903518
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039942175,106415.00,2008-09-24 00:00:00,2008-09-24 00:00:00,2008-09-22 00:00:00,106415.00,,2008,,A,2008-12-05 00:00:00,CROSSROADS MEDIA,VA,28039942179,1091020100004599718,1120820080000642494,1121120080000643260,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039942179
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039851274,12525.00,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-08 00:00:00,12525.00,,2008,,N,2008-10-08 00:00:00,MCCARTHY MARCUS HENNINGS LTD,DC,28039851278,1091020100004598010,1100920080000631330,1101020080000631570,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039851278
C30000756,FREEDOM'S WATCH INC,H8NV03036,"TITUS, DINA",H,03,NV,28039851274,175537.00,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-06 00:00:00,175537.00,,2008,,N,2008-10-08 00:00:00,CROSSROADS MEDIA,VA,28039851278,1091020100004598009,1100920080000631330,1101020080000631568,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039851278
C30001101,US CHAMBER OF COMMERCE,H6IN08210,"ELLSWORTH, BRAD",H,08,IN,28039850285,50000.00,2008-10-06 00:00:00,2008-10-06 00:00:00,2008-09-29 00:00:00,50000.00,,2008,,N,2008-10-07 00:00:00,SUTTER'S MILL,DC,28039850287,1091020100004597992,1100820080000630879,1100920080000631265,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039850287
C30001747,CENTER FOR INDIVIDUAL FREEDOM,H8MS01061,"CHILDERS, TRAVIS W",H,01,MS,10931454080,9102.00,2010-10-13 00:00:00,2010-10-13 00:00:00,2010-10-12 00:00:00,9102.00,TELEVISION ISSUE AD ('CHILDERS DEBT') PR,2010,500244,N,2010-10-14 00:00:00,RISING TIDE MEDIA GROUP LLC,VA,10931454083,4101820101130429609,4101520101130368115,4101820101130424565,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931454083
C30001747,CENTER FOR INDIVIDUAL FREEDOM,H8MS01061,"CHILDERS, TRAVIS W",H,01,MS,10931454080,211155.00,2010-10-13 00:00:00,2010-10-13 00:00:00,2010-10-12 00:00:00,211155.00,TELEVISION ISSUE AD  ('CHILDERS DEBT') M,2010,500244,N,2010-10-14 00:00:00,CROSSROADS LLC,VA,10931454083,4101820101130429608,4101520101130368115,4101820101130424564,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931454083
C30001101,US CHAMBER OF COMMERCE,H8MS01061,"CHILDERS, TRAVIS W",H,01,MS,10931374857,68604.00,2010-10-07 00:00:00,2010-10-07 00:00:00,2010-10-04 00:00:00,68604.00,'WORKING' TV SPOT,2010,496997,N,2010-10-07 00:00:00,ISSUE AND IMAGE ADVOCACY AND ADVERTISING,VA,10931374859,4101220101130234087,4100820101130199102,4101220101130230414,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931374859
C30001101,US CHAMBER OF COMMERCE,H8MS01061,"CHILDERS, TRAVIS W",H,01,MS,10931377023,68604.00,2010-10-07 00:00:00,2010-10-07 00:00:00,2010-10-04 00:00:00,68604.00,'TRUST' TV SPOT,2010,497083,N,2010-10-07 00:00:00,ISSUE AND IMAGE ADVOCACY AND ADVERTISING,VA,10931377025,4101220101130234098,4100820101130199113,4101220101130231043,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931377025
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,2275.71,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-08 00:00:00,15930.00,,2008,,N,2008-10-09 00:00:00,CUTTING ROOM,NY,28039851924,1101420080000631768,1101020080000631552,1101420080000631776,7,https://docquery.fec.gov/cgi-bin/fecimg/?28039851924
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,37.00,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-02 00:00:00,185.00,,2008,,N,2008-10-09 00:00:00,VOICEBANK.NET INC,CA,28039851923,1101420080000631762,1101020080000631552,1101420080000631767,5,https://docquery.fec.gov/cgi-bin/fecimg/?28039851923
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,833.33,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-09-25 00:00:00,5000.00,,2008,,N,2008-10-09 00:00:00,CHEMISTRY NY,NY,28039851926,1101420080000631777,1101020080000631552,1101420080000631785,6,https://docquery.fec.gov/cgi-bin/fecimg/?28039851926
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,24080.50,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-09-24 00:00:00,144483.00,,2008,,N,2008-10-09 00:00:00,FENTON COMMUNICATIONS,NY,28039851918,1101420080000631735,1101020080000631552,1101420080000631738,6,https://docquery.fec.gov/cgi-bin/fecimg/?28039851918
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039904581,149701.00,2008-10-28 00:00:00,2008-10-28 00:00:00,2008-10-27 00:00:00,149701.00,,2008,,N,2008-10-29 00:00:00,THE NEW MEDIA FIRM INC,DC,28039904585,1091020100004599136,1102920080000636954,1103120080000637419,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039904585
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,538614.00,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-06 00:00:00,538614.00,,2008,,N,2008-10-09 00:00:00,THE NEW MEDIA FIRM INC,DC,28039851916,1091020100004598037,1101020080000631552,1101420080000631732,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039851916
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,661.00,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-08 00:00:00,3305.00,,2008,,N,2008-10-09 00:00:00,38 GREENE LLC,NY,28039851922,1101420080000631756,1101020080000631552,1101420080000631761,5,https://docquery.fec.gov/cgi-bin/fecimg/?28039851922
C30001283,HEALTH CARE FOR AMERICA NOW,H8MO09153,"LUETKEMEYER, W. BLAINE",H,09,MO,28039851910,19342.50,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-08 00:00:00,116055.00,,2008,,N,2008-10-09 00:00:00,SUPPLY & DEMAND INC,NY,28039851920,1101420080000631746,1101020080000631552,1101420080000631755,6,https://docquery.fec.gov/cgi-bin/fecimg/?28039851920
C30001051,AMERICANS FOR PROSPERITY,H0NH02181,"KUSTER, ANN MCLANE",H,02,NH,10931374169,74822.00,2010-10-06 00:00:00,2010-10-06 00:00:00,2010-09-30 00:00:00,74822.00,PLACEMENT OF 'TOO FAR' TV AD,2010,496953,N,2010-10-07 00:00:00,MENTZER MEDIA,MD,10931374171,4101220101130234077,4100820101130199093,4101220101130230404,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931374171
C30001101,US CHAMBER OF COMMERCE,H0NH02181,"KUSTER, ANN MCLANE",H,02,NH,10931625836,149380.00,2010-10-20 00:00:00,2010-10-20 00:00:00,2010-10-18 00:00:00,149380.00,'KUSTER BUDGE BUSTER' TV SPOT,2010,506926,N,2010-10-20 00:00:00,SMART MEDIA GROUP,VA,10931625838,4102120101130621045,4102020101130549071,4102120101130618427,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931625838
C30001051,AMERICANS FOR PROSPERITY,H0NH02181,"KUSTER, ANN MCLANE",H,02,NH,10991226500,940.00,2010-09-23 00:00:00,2010-09-24 00:00:00,2010-09-23 00:00:00,940.00,PLACEMENT OF RADIO AD 'NIC BUS STOP SALE,2010,495159,N,2010-09-25 00:00:00,KONJOLKA MEDIA,MA,10991226504,4092720101130074612,4092720101130045836,4092720101130074146,1,https://docquery.fec.gov/cgi-bin/fecimg/?10991226504
C30001648,AMERICAN ACTION NETWORK,H0NH02181,"KUSTER, ANN MCLANE",H,02,NH,10931636557,875000.00,2010-10-14 00:00:00,2010-10-14 00:00:00,2010-10-12 00:00:00,875000.00,EXTREME TV AD PROD AND AIR TIME PURCHA,2010,507107,A,2010-10-20 00:00:00,WF OF R MEDIA,VA,10931636559,4102120101130621048,4102020101130549074,4102120101130619063,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931636559
C30001028,AMERICAN FUTURE FUND,H0NY13066,"ALLEGRETTI, MICHAEL A",H,13,NY,10931244194,34676.00,2010-09-08 00:00:00,2010-09-08 00:00:00,2010-09-08 00:00:00,34676.00,MEDIA PLACEMENT & ADVERTISING TV ADVERTI,2010,492279,N,2010-09-09 00:00:00,MENTZER MEDIA SERVICES INC,MD,10931244196,4091020101129532882,4091020101129523540,4091020101129532309,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931244196
C30001028,AMERICAN FUTURE FUND,H0NY13066,"ALLEGRETTI, MICHAEL A",H,13,NY,10931244194,12500.00,2010-09-08 00:00:00,2010-09-08 00:00:00,2010-09-08 00:00:00,12500.00,MEDIA PRODUCTION OF TV ADVERTISEMENT 'NY,2010,492279,N,2010-09-09 00:00:00,MCCARTHY MARCUS HENNINGS LTD,DC,10931244196,4091020101129532883,4091020101129523540,4091020101129532310,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931244196
C30000798,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",H0NY23081,"OWENS, WILLIAM",H,23,NY,10991059471,8923.17,2010-08-12 00:00:00,2010-08-12 00:00:00,2010-08-10 00:00:00,53539.00,RADIO AD JOBS,2010,487250,N,2010-08-13 00:00:00,THE CAMPAIGN GROUP INC.,PA,10991059473,4090220101129459188,4081320101128406126,4090220101129448888,6,https://docquery.fec.gov/cgi-bin/fecimg/?10991059473
C30001101,US CHAMBER OF COMMERCE,H0NY23081,"OWENS, WILLIAM",H,23,NY,10931698417,206572.00,2010-10-20 00:00:00,2010-10-20 00:00:00,2010-10-15 00:00:00,206572.00,'HIGHER' TV SPOT,2010,507961,N,2010-10-20 00:00:00,DMM MEDIA LLC,DC,10931698419,4102820101130922200,4102120101130592302,4102820101130921104,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931698419
C30001051,AMERICANS FOR PROSPERITY,H0NY23081,"OWENS, WILLIAM",H,23,NY,10991226500,11400.00,2010-09-24 00:00:00,2010-09-24 00:00:00,2010-09-23 00:00:00,11400.00,PLACEMENT OF RADIO AD 'NIC BUS TOUR WATE,2010,495159,N,2010-09-25 00:00:00,KONJOLKA MEDIA,MA,10991226505,4092720101130074615,4092720101130045836,4092720101130074149,1,https://docquery.fec.gov/cgi-bin/fecimg/?10991226505
C30001150,AMERICA'S AGENDA: HEALTH CARE FOR KIDS INC,H6AZ08038,"GIFFORDS, GABRIELLE",H,08,AZ,28039831934,460323.64,2008-09-12 00:00:00,2008-09-12 00:00:00,2008-09-12 00:00:00,10127120.00,,2008,,N,2008-09-13 00:00:00,ISSUE & IMAGE INC,VA,28039831938,1091620080000627360,1091520080000627237,1091620080000627381,22,https://docquery.fec.gov/cgi-bin/fecimg/?28039831938
C30001135,AMERICANS FOR JOB SECURITY,H8NM02032,"TEAGUE, HARRY",H,02,NM,10030421366,7286.00,,2010-09-07 00:00:00,2010-09-07 00:00:00,14572.00,,2010,-367755,N,2010-09-07 00:00:00,UPGRADE FILMS,DC,10030421368,1090720100004580470,1090720100004580436,1090720100004580471,2,https://docquery.fec.gov/cgi-bin/fecimg/?10030421368
C30001135,AMERICANS FOR JOB SECURITY,H8NM02032,"TEAGUE, HARRY",H,02,NM,10030421366,20000.00,,2010-09-07 00:00:00,2010-09-07 00:00:00,40000.00,,2010,-367755,N,2010-09-07 00:00:00,CROSSROADS MEDIA LLC,VA,10030421368,1091020100004597217,1090720100004580436,1090720100004580469,2,https://docquery.fec.gov/cgi-bin/fecimg/?10030421368
C30001101,US CHAMBER OF COMMERCE,H8NM02032,"TEAGUE, HARRY",H,02,NM,10931370888,239739.00,2010-10-06 00:00:00,2010-10-06 00:00:00,2010-09-29 00:00:00,239739.00,'COST' TV SPOT,2010,496588,N,2010-10-06 00:00:00,DMM MEDIA LLC,DC,10931370890,4100720101130198791,4100620101130166047,4100720101130198168,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931370890
C30001143,AMERICAS MAJORITY,P80003338,"OBAMA, BARACK",P,00,US,28039830835,37.00,2008-09-10 00:00:00,2008-09-10 00:00:00,2008-08-01 00:00:00,37.00,,2008,,N,2008-09-10 00:00:00,GABY LUCAS INC,KS,28039830838,1091020100004597368,1091020080000626265,1091120080000626736,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039830838
C30001143,AMERICAS MAJORITY,P80003338,"OBAMA, BARACK",P,00,US,28039830835,31.00,2008-09-10 00:00:00,2008-09-10 00:00:00,2008-08-01 00:00:00,31.00,,2008,,N,2008-09-10 00:00:00,AIRBOURN AUDIO,KS,28039830838,1091020100004597367,1091020080000626265,1091120080000626733,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039830838
C30000673,FOCUS ON THE FAMILY ACTION,H8MO06068,"BARNES, KAY",H,06,MO,28933991645,1800.00,2008-10-20 00:00:00,2008-10-20 00:00:00,2008-10-20 00:00:00,3600.00,RADIO AD - MISSOURI HOUSE RACE,2008,374134,N,2008-10-21 00:00:00,KCWJ-AM,MO,28933991651,4091520141221626829,4102120081027440339,4091520141221623071,2,https://docquery.fec.gov/cgi-bin/fecimg/?28933991651
C30000673,FOCUS ON THE FAMILY ACTION,H8MO06068,"BARNES, KAY",H,06,MO,28933991645,448.50,2008-10-20 00:00:00,2008-10-20 00:00:00,2008-10-20 00:00:00,897.00,RADIO AD - MISSOURI HOUSE RACE,2008,374134,N,2008-10-21 00:00:00,KAYX-AM,MO,28933991650,4091520141221626825,4102120081027440339,4091520141221623069,2,https://docquery.fec.gov/cgi-bin/fecimg/?28933991650
C30001101,US CHAMBER OF COMMERCE,H8MO06068,"BARNES, KAY",H,06,MO,28039904845,50000.00,2008-10-30 00:00:00,2008-10-30 00:00:00,2008-10-28 00:00:00,50000.00,,2008,,N,2008-10-29 00:00:00,DESIGNATED MEDIA MARKET,DC,28039904847,1091020100004599170,1103020080000637115,1110320080000637791,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039904847
C30001135,AMERICANS FOR JOB SECURITY,H0MA04036,"FRANK, BARNEY",H,04,MA,28993090953,436610.00,,2008-10-30 00:00:00,2008-10-30 00:00:00,873220.00,PLACEMENT COSTS: TSUNAMI,2008,381306,N,2008-10-31 00:00:00,CROSSROADS MEDIA,VA,28993090955,4091220141221603930,4103120081027440376,4091220141221602206,2,https://docquery.fec.gov/cgi-bin/fecimg/?28993090955
C30001366,NATIONAL ASSOCIATION OF HOME BUILDERS,H0WV02138,"CAPITO, SHELLEY MOORE",H,02,WV,28039904592,6400.00,2008-10-29 00:00:00,2008-10-29 00:00:00,2008-10-29 00:00:00,6400.00,,2008,,N,2008-10-29 00:00:00,NATIONAL ASSOCIATION OF HOME BUILDERS,,28039904594,1091020100004599135,1102920080000636952,1103120080000637425,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039904594
C30000962,SIERRA CLUB,H2FL23021,"HASTINGS, ALCEE L",H,23,FL,28993082423,788.11,2008-10-27 00:00:00,2008-10-27 00:00:00,2008-10-27 00:00:00,4728.66,RADIO ADS - THE ANSWER PRETENDING,2008,379858,N,2008-10-28 00:00:00,GREAT AMERICAN MEDIA INC.,PA,28993082426,4091220141221603922,4102820081027440361,4091220141221602203,6,https://docquery.fec.gov/cgi-bin/fecimg/?28993082426
C30000962,SIERRA CLUB,H2FL23021,"HASTINGS, ALCEE L",H,23,FL,28993082423,95333.83,2008-10-27 00:00:00,2008-10-27 00:00:00,2008-10-24 00:00:00,572003.00,RADIO ADS - THE ANSWER PRETENDING,2008,379858,N,2008-10-28 00:00:00,WATERFRONT STRATEGIES,DC,28993082425,4091220141221603916,4102820081027440361,4091220141221602202,6,https://docquery.fec.gov/cgi-bin/fecimg/?28993082425
